source,target,closest distance
RICL,ASHL,0
RICL,ASHL,0
RICL,RICL,0
RICL,ADEL,0
RICL,AIYR,0
RICL,AWBR,0
RICL,CEPDL,0
RICL,PHAL,613.4304936469841
RICL,SIADR,0
RICL,SIADR,0
RICL,ASHR,0
RICL,ASHR,0
RICL,ADLL,0
RICL,ADLR,0
RICL,SIAVR,0
RICL,SIAVR,0
RICL,SIAVL,0
RICL,SIAVL,0
RICL,AWBL,0
RICL,AIYL,0
RICL,CEPVL,0
RICL,PHBR,613.4260011858084
RICL,SIADL,0
RICL,SIADL,0
RICL,PVQL,0
RICL,PHAR,613.4270998888697
RICL,ADER,0
RICL,ASIL,0
RICL,ASIL,0
RICL,PHBL,613.4304936469841
RICL,ASIR,0
RICL,ASIR,0
RICL,RICR,0
RICL,CEPVR,0
RICL,PVQR,0
RICL,CEPDR,0
RICR,ASHL,0
RICR,ASHL,0
RICR,RICL,0
RICR,ADEL,0
RICR,AIYR,0
RICR,AWBR,0
RICR,CEPDL,0
RICR,PHAL,613.4482678522996
RICR,SIADR,0
RICR,SIADR,0
RICR,ASHR,0
RICR,ASHR,0
RICR,ADLL,0
RICR,ADLR,0
RICR,SIAVR,0
RICR,SIAVR,0
RICR,SIAVL,0
RICR,SIAVL,0
RICR,AWBL,0
RICR,AIYL,0
RICR,CEPVL,0
RICR,PHBR,613.4539320492506
RICR,SIADL,0
RICR,SIADL,0
RICR,PVQL,0
RICR,PHAR,613.4524915899704
RICR,ADER,0
RICR,ASIL,0
RICR,ASIL,0
RICR,PHBL,613.4482678522996
RICR,ASIR,0
RICR,ASIR,0
RICR,RICR,0
RICR,CEPVR,0
RICR,PVQR,0
RICR,CEPDR,0
RIMR,ASKR,0
RIMR,ASHL,0
RIMR,OLLR,0
RIMR,AVM,0.30639882474667307
RIMR,PVCR,0
RIMR,RICL,0
RIMR,RIAR,0
RIMR,OLQVR,0
RIMR,ADLL,0
RIMR,CEPVL,0
RIMR,MCR,9.978457599629106
RIMR,SIAVL,0
RIMR,SMDDR,0
RIMR,ASGL,0
RIMR,AIZL,0
RIMR,RMDVL,0
RIMR,RMEV,0
RIMR,MCL,9.904138857992127
RIMR,RICR,0
RIMR,RMDVR,0
RIMR,AWCR,0
RIMR,CEPDR,0
RIMR,BAGR,0
RIMR,SABVL,4.436287574775477
RIMR,LUAL,613.1644661600496
RIMR,SMDDL,0
RIMR,CEPDL,0
RIMR,HSNR,0
RIMR,SDQL,0
RIMR,SDQL,0
RIMR,SDQL,0
RIMR,RMDDL,0
RIMR,LUAR,613.1644661600496
RIMR,AIML,0
RIMR,AWCL,0
RIMR,RMEL,0
RIMR,AIYL,0
RIMR,AIZR,0
RIMR,SABD,0
RIMR,ASER,0
RIMR,OLQDR,0
RIMR,NSML,3.5787573349467747
RIMR,NSML,3.5787573349467747
RIMR,AIMR,0
RIMR,SIADL,0
RIMR,ASIR,0
RIMR,CEPVR,0
RIMR,AFDL,0
RIMR,SABVR,2.022099307645983
RIMR,DVA,0
RIMR,RIAL,0
RIMR,OLQVL,0
RIMR,OLLL,0
RIMR,ADEL,0
RIMR,AVBR,0
RIMR,ALNR,0
RIMR,ALNR,0
RIMR,IL1VR,0
RIMR,AVHR,0
RIMR,AUAR,0
RIMR,AUAR,0
RIMR,IL1L,0
RIMR,IL1DL,0
RIMR,CANR,6.421558366064749
RIMR,CANR,6.421558366064749
RIMR,PVDR,15.408297868371154
RIMR,PVDR,15.408297868371154
RIMR,RID,0
RIMR,IL1R,0
RIMR,HSNL,0
RIMR,ADLR,0
RIMR,ALMR,0.009672928571792028
RIMR,ALMR,0.009672928571792028
RIMR,AVHL,0
RIMR,AFDR,0
RIMR,BAGL,0
RIMR,RMER,0
RIMR,ALML,0
RIMR,ALML,0
RIMR,ADER,0
RIMR,CANL,9.264551631493754
RIMR,CANL,9.264551631493754
RIMR,RMDR,0
RIMR,AIYR,0
RIMR,RMDDR,0
RIMR,ASHR,0
RIMR,ASIL,0
RIMR,SMDVR,0
RIMR,RMDL,0
RIMR,BDUR,0
RIMR,NSMR,1.6357697875323602
RIMR,NSMR,1.6357697875323602
RIMR,DA09,515.1087492641637
RIMR,SIADR,0
RIMR,SDQR,0
RIMR,SDQR,0
RIMR,SDQR,0
RIMR,BDUL,0
RIMR,ASKL,0
RIMR,ALNL,0
RIMR,ALNL,0
RIMR,SIAVR,0
RIMR,AUAL,0
RIMR,AUAL,0
RIMR,PVDL,27.35193065401784
RIMR,PVDL,27.35193065401784
RIMR,OLQDL,0
RIMR,RMED,0
RIMR,ASGR,0
RIMR,AVBL,0
RIMR,SMDVL,0
RIMR,ASEL,0
RIMR,PVT,0
RIMR,PVT,0
RIMR,IL1VL,0
RIMR,IL1DR,0
RIMR,PDA,515.1087492641637
RIMR,PVCL,0
ADFL,DVA,0
ADFL,ASHL,0
ADFL,RICL,0
ADFL,RICL,0
ADFL,AIAL,0
ADFL,DD04,246.84545225622003
ADFL,RMEV,0
ADFL,AWBL,0
ADFL,URYDL,0
ADFL,MCL,1.9670353977318515
ADFL,RIAR,0
ADFL,VD09,403.32807082492747
ADFL,DVC,0
ADFL,DVC,0
ADFL,DD01,25.587213387627102
ADFL,DD02,77.5383249201729
ADFL,VD12,552.6904007082375
ADFL,MCR,4.158241562175291
ADFL,URYVR,0.9040314892844287
ADFL,RMDDL,0
ADFL,M3L,2.261476623232472
ADFL,RIBL,0
ADFL,VD07,253.57219009720365
ADFL,AIZL,0
ADFL,M1,2.5339512187172133
ADFL,I3,2.6084368414934405
ADFL,URYVL,0.31679862275837756
ADFL,M2L,1.0207409089351223
ADFL,AIBL,0
ADFL,AIBL,0
ADFL,RMHR,0
ADFL,URYDR,0
ADFL,I6,5.681810476092105
ADFL,AWBR,0
ADFL,PVT,0
ADFL,PVT,0
ADFL,RMEL,0
ADFL,RICR,0
ADFL,RICR,0
ADFL,VD04,97.32887713988073
ADFL,RMDVR,0
ADFL,RIMR,0
ADFL,RIMR,0
ADFL,M5,9.315598300326412
ADFL,PVQL,0
ADFL,RMDL,0
ADFL,RID,0
ADFL,RMDDR,0
ADFL,VD08,303.8663319415727
ADFL,RIML,0
ADFL,RIML,0
ADFL,VD11,506.73965984705103
ADFL,ASHR,0
ADFL,AIYR,0
ADFL,M4,1.2992068246258115
ADFL,AVFR,0
ADFL,VD10,461.5931617677696
ADFL,RIAL,0
ADFL,RMFL,0
ADFL,DD05,422.52667919227133
ADFL,I2R,4.84824055012997
ADFL,VD01,10.796825565729206
ADFL,RMHL,0
ADFL,VD03,50.37254712457803
ADFL,AIZR,0
ADFL,RIS,0
ADFL,NSMR,3.274130964286443
ADFL,RMDVL,0
ADFL,I4,3.6678668754572197
ADFL,VD05,156.48061037277108
ADFL,M3R,9.300931365049903
ADFL,AVJR,0
ADFL,AIYL,0
ADFL,PVQR,0
ADFL,AIAR,0
ADFL,AVFL,0
ADFL,DD03,151.33031991870618
ADFL,NSML,2.561036770069337
ADFL,RIBR,0
ADFL,I2L,1.7610739389466519
ADFL,RMDR,0
ADFL,AVJL,0
ADFL,DD06,527.5168466472205
ADFL,VD02,26.002369143621973
ADFL,RMER,0
ADFL,VD06,204.62581677207925
ADFL,VD13,609.6884123839238
ADFL,RMFR,0
ADFL,RMED,0
ADFL,M2R,8.459866918908322
ADFL,AIBR,0
ADFL,AIBR,0
NSML,DVA,3.6697376431547974
NSML,RIAL,3.636309477190843
NSML,RICL,3.571066747190843
NSML,RICL,3.571066747190843
NSML,DD04,242.7292659869864
NSML,I6,2.0009273313592915
NSML,M2L,0
NSML,URYDL,2.5915369875083103
NSML,RIAR,3.571066747190843
NSML,VD09,397.11845850978904
NSML,DVC,3.6697376431547974
NSML,DVC,3.6697376431547974
NSML,M4,0
NSML,DD01,23.185289074662254
NSML,DD02,79.87837577440482
NSML,AWBL,1.9202379420913092
NSML,VD12,547.2630081746518
NSML,RIS,3.571066747190843
NSML,MCR,0
NSML,URYVR,4.310219263492201
NSML,I2R,1.3648304038844379
NSML,M3L,0.8211789823264644
NSML,DD06,521.9703935943375
NSML,VD07,249.22920464444442
NSML,AIZL,1.4241339022471933
NSML,M1,2.5759632966606354
NSML,VD06,201.74180863254935
NSML,RMER,3.453659102401537
NSML,AIBL,3.958667384642549
NSML,AIBL,3.958667384642549
NSML,RMHR,3.667022126449625
NSML,URYDR,2.7665163004769475
NSML,RMEV,3.571066747190843
NSML,AWBR,3.667022126449625
NSML,PVT,3.571066747190843
NSML,PVT,3.571066747190843
NSML,I4,0
NSML,AIYR,3.667022126449625
NSML,VD04,99.14706134933343
NSML,RMDVR,3.6088868381912067
NSML,RIMR,3.5787573349467747
NSML,RIMR,3.5787573349467747
NSML,M5,3.520540474279272
NSML,VD05,154.17680276088498
NSML,PVQL,4.344459975999965
NSML,RMDL,3.636309477190843
NSML,RID,4.409702705999965
NSML,RMDDR,3.5826586938776
NSML,URYVL,1.2291861923375416
NSML,RIML,1.355946115212037
NSML,RIML,1.355946115212037
NSML,VD11,501.982847144561
NSML,ASHR,3.667022126449625
NSML,RICR,3.6632776166635708
NSML,RICR,3.6632776166635708
NSML,AIAL,4.344459975999965
NSML,AVFR,3.748404106822403
NSML,VD10,456.6605554062329
NSML,DD05,416.90941312738596
NSML,NSMR,0
NSML,RMDDL,3.636309477190843
NSML,VD01,12.393464159373998
NSML,RMFR,3.571066747190843
NSML,RMFL,3.4448680354744114
NSML,VD03,53.184762350319374
NSML,DD03,149.0296186586434
NSML,AIZR,3.6557417241305745
NSML,RMHL,2.8078431899094856
NSML,RMDVL,3.636309477190843
NSML,MCL,0
NSML,ASHL,2.0716399294671026
NSML,M3R,1.1953716559289371
NSML,RIBL,4.129434781833513
NSML,AIYL,4.344459975999965
NSML,PVQR,3.571066747190843
NSML,AIAR,3.667022126449625
NSML,AVFL,3.636309477190843
NSML,RMED,3.571066747190843
NSML,NSML,0
NSML,RIBR,2.517380832277468
NSML,VD08,298.26894035953364
NSML,RMDR,3.571066747190843
NSML,AVJL,4.016606147027716
NSML,I3,4.451610913588489
NSML,VD02,30.02271148959769
NSML,I2L,0.30444246311663004
NSML,RMEL,3.571066747190843
NSML,VD13,604.3083002527967
NSML,M2R,1.1962192555284943
NSML,AIBR,3.406294774618183
NSML,AIBR,3.406294774618183
NSML,AVJR,1.9173783133927982
AIMR,DVA,0
AIMR,RIAL,0
AIMR,RICL,0
AIMR,RICL,0
AIMR,AIYL,0
AIMR,DD04,234.77008278876187
AIMR,I6,7.330607030382585
AIMR,M2L,8.405878963768988
AIMR,URYDL,0
AIMR,RIAR,0
AIMR,VD09,389.4765665247347
AIMR,DVC,0
AIMR,DVC,0
AIMR,M4,3.4444807119727954
AIMR,DD01,20.176300919595185
AIMR,DD02,67.89764918438455
AIMR,VD12,540.5955957754668
AIMR,RIS,0
AIMR,MCR,11.723456277668314
AIMR,URYVR,0.48625319539604817
AIMR,I2R,11.101675914031057
AIMR,AIAL,0
AIMR,DD06,515.4547852287616
AIMR,VD07,241.50480383469915
AIMR,AIZL,0
AIMR,M1,3.9070642161841453
AIMR,VD06,192.6264081868496
AIMR,RMER,0
AIMR,AIBL,0
AIMR,AIBL,0
AIMR,RMHR,0
AIMR,URYDR,0
AIMR,RMEV,0
AIMR,RMDR,0
AIMR,PVT,0
AIMR,PVT,0
AIMR,AWBR,0
AIMR,I4,8.618503163410107
AIMR,AIYR,0
AIMR,VD04,87.464699753135
AIMR,RMDVR,0
AIMR,RIMR,0
AIMR,RIMR,0
AIMR,M5,8.451158748081209
AIMR,PVQL,0
AIMR,RMDL,0
AIMR,RID,0.6372982677041108
AIMR,RMDDR,0
AIMR,URYVL,2.1522010056037804
AIMR,RIML,0
AIMR,RIML,0
AIMR,VD11,494.52425760546004
AIMR,ASHR,0
AIMR,RICR,0
AIMR,RICR,0
AIMR,M3L,9.300931365049905
AIMR,AVFR,0
AIMR,VD10,449.414663935374
AIMR,DD05,410.3755558729176
AIMR,NSMR,4.66506578381911
AIMR,RMDDL,0
AIMR,VD01,9.874099862447654
AIMR,RMFR,0
AIMR,RMFL,0
AIMR,VD03,41.50388094863867
AIMR,DD03,139.55111382335983
AIMR,AIZR,0
AIMR,RMHL,0
AIMR,RMDVL,0
AIMR,MCL,9.951613049984903
AIMR,VD05,144.6844893278957
AIMR,M3R,8.17549474453434
AIMR,RIBL,0
AIMR,ASHL,0
AIMR,PVQR,0
AIMR,AIAR,0
AIMR,AVFL,0
AIMR,RMED,0
AIMR,NSML,3.667022126449625
AIMR,RIBR,0
AIMR,VD08,289.88509719865647
AIMR,AWBL,0
AIMR,AVJL,0
AIMR,I3,14.284657057979128
AIMR,VD02,19.696844711531032
AIMR,I2L,10.62072123566833
AIMR,RMEL,0
AIMR,VD13,597.5694638333197
AIMR,M2R,7.125404809256875
AIMR,AIBR,0
AIMR,AIBR,0
AIMR,AVJR,0
PDER,AS07,0
PDER,AS07,0
PDER,ASKR,20.796968907190706
PDER,OLLR,31.40261199574484
PDER,AVM,0
PDER,VB11,0
PDER,VB11,0
PDER,PDER,0
PDER,RICL,20.869585209373295
PDER,RIAR,30.351256034560663
PDER,DB04,0
PDER,DB04,0
PDER,PLNL,6.981116067518427
PDER,DD01,0
PDER,DD02,0
PDER,PQR,1.9133812409561062
PDER,VD12,0
PDER,PLML,3.1059561729103438
PDER,SIAVL,7.231076530968664
PDER,SIAVL,7.231076530968664
PDER,ASGL,20.701632243240066
PDER,VA09,0
PDER,VA09,0
PDER,VA01,0
PDER,VA01,0
PDER,VB03,0
PDER,VB03,0
PDER,PHCR,1.9205828976028017
PDER,VB10,0
PDER,VB10,0
PDER,DA06,0
PDER,DA06,0
PDER,SIBVR,7.45726679232327
PDER,RICR,20.937490007550196
PDER,DA03,0
PDER,DA03,0
PDER,RIMR,20.80771115817248
PDER,CEPDR,38.843901530055895
PDER,DA02,0
PDER,DA02,0
PDER,DA09,0
PDER,DA09,0
PDER,SIBVL,8.64128991300253
PDER,DA07,0
PDER,DA07,0
PDER,AVL,0
PDER,VD11,0
PDER,VA07,0
PDER,VA07,0
PDER,CANL,22.707121492890366
PDER,AS04,0
PDER,AS04,0
PDER,CEPDL,38.59660970457162
PDER,VD04,0
PDER,SIBDR,20.817649553002976
PDER,PVDL,0
PDER,PVDL,0
PDER,VD01,1.1704623980886764
PDER,VB02,0
PDER,VB02,0
PDER,VD03,0
PDER,ASEL,20.701632243240066
PDER,RIS,14.455719043592872
PDER,I1L,52.17334607603857
PDER,VD05,0
PDER,RIBL,22.051137833489975
PDER,AS06,1.8831495270357546
PDER,AS06,1.8831495270357546
PDER,AS09,13.257707885826632
PDER,AS09,13.257707885826632
PDER,VB04,0
PDER,VB04,0
PDER,DB07,0
PDER,DB07,0
PDER,PVQL,1.1999999
PDER,VB07,0
PDER,VB07,0
PDER,SIADL,21.523602913826615
PDER,SIADL,21.523602913826615
PDER,VD02,0
PDER,VA08,0
PDER,VA08,0
PDER,NSML,25.416811640391256
PDER,VA10,0
PDER,VA10,0
PDER,CEPVR,32.66021589119555
PDER,DA01,0
PDER,DA01,0
PDER,ASGR,20.796968907190706
PDER,PHCL,1.9133812409561062
PDER,RIML,20.711515610224215
PDER,AUAR,20.857342292715053
PDER,OLLL,31.4047846625253
PDER,ADEL,0
PDER,AS08,0.9952972711253444
PDER,AS08,0.9952972711253444
PDER,ALML,29.434663817546507
PDER,DD04,0
PDER,ALNR,18.409976115234237
PDER,AS05,0
PDER,AS05,0
PDER,VA05,0
PDER,VA05,0
PDER,AS03,6.89542752112712
PDER,AS03,6.89542752112712
PDER,VD09,0
PDER,VB09,0
PDER,VB09,0
PDER,RIBR,22.285620603699726
PDER,VA11,0
PDER,VA11,0
PDER,DB05,0
PDER,DB05,0
